"
                    <a href=""https:/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                        <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                        from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                        Use PayPal’s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
                        The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                        or more. <a href=""https:/financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.
                ","<a href=""https:/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Pourquoi promouvoir le financement?</a><br/>
                                <strong>Boostez vos ventes en faisant la promotion du financement.</strong><br/>PayPal vous aide à convertir vos visiteurs en acheteurs avec PayPal Credit®. Vos clients pourront payer sur la durée, alors que vous serez payé avant – aucun coût supplémentaire pour vous.
                                Utilisez les bannières publicitaires gratuites de PayPal Credit® comme une option de paiement pour ceux qui souhaitent régler leurs achats avec PayPal.
                                Le programme de publicité PayPal a démontré qu’il permettait d’augmenter ses ventes de 15%
                                ou plus. <a href=""https:/financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">En savoir plus</a>."
"
                                <a href=""https:/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                                <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                                from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                                Use PayPal’s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
                                The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                                or more. <a href=""https:/financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.
                            ","<a href=""https:/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Pourquoi promouvoir le financement?</a><br/>
                                <strong>Boostez vos ventes en faisant la promotion du financement.</strong><br/>PayPal vous aide à convertir vos visiteurs en acheteurs avec PayPal Credit®. Vos clients pourront payer sur la durée, alors que vous serez payé avant – aucun coût supplémentaire pour vous.
                                Utilisez les bannières publicitaires gratuites de PayPal Credit® comme une option de paiement pour ceux qui souhaitent régler leurs achats avec PayPal.
                                Le programme de publicité PayPal a démontré qu’il permettait d’augmenter ses ventes de 15%
                                ou plus. <a href=""https:/financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">En savoir plus</a>."
"<a href=""tel:%store_phone"">%store_phone</a>","<a href=""tel:%store_phone"">%store_phone</a>"
"<h1 class=""page-heading"">404 Error</h1><p>Page not found.</p>","<h1 class=""page-heading"">Erreur 404</h1><p>Page introuvable.</p>"
"<label class=""label""><span>from</span></label>","<label class=""label""><span>du</span></label>"
"<label class=""label""><span>to</span></label>","<label class=""label""><span>au</span></label>"
"<pre> %1 </pre>","<pre> %1 </pre>"
"<span>Item %1</span> of %2","<span>Article %1</span> sur %2"
"<span class=""label"">Order Date:</span> %1","<span class=""label"">Date de commande :</span> %1"
"<strong>%1 item</strong> were found using the following search criteria","<strong>%1 article</strong> trouvé avec les critères de recherche suivants"
"<strong>%1 items</strong> were found using the following search criteria","<strong>%1 articles</strong> trouvés avec les critères de recherche suivants"
"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Attention</strong> : le CAPTCHA est sensible à la casse."
"<strong style=""color:red"">Warning!</strong> Applying MAP by default will hide all product prices on the front end.","<strong style=""color:red"">Attention !</strong> Appliquer MAP par défaut masquera tous les prix produits sur le frontend."
"
                        <strong style=""color:red"">Warning!</strong> When using Store Code in URLs, in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).
                    ","<strong style=""color:red"">Attention !</strong> Lorsque vous utilisez le code magasin dans les URL, et dans certains cas, le système peut ne pas fonctionner correctement si les URL sans code magasin sont spécifiés dans les services tiers (par exemple PayPal, etc.)."
"ACH Deposit (Hold for Dispute or Other Investigation)","Dépôt d’ACH (prise pour le conflit ou toute autre recherche)"
"ACH Deposit (Reversal)","Dépôt d’ACH (inversion)"
"ACH Funding for Funds Recovery from Account Balance","Placement d’ACH pour le rétablissement de fonds de l’équilibre de compte"
"ACH Withdrawal","Retrait d’ACH"
ALL,TOUS
"ALL GROUPS","TOUS LES GROUPES"
AM,AM
ANY,TOUT
"A PDF object is not specified.","L’objet PDF n’est pas spécifié."
"A PDF page object is not specified.","La page PDF n’est pas spécifiée."
API,API
"API Authentication Methods","Modes d’authentification de l’API"
"API Certificate","Certificat d’API"
"API Login ID","ID de connexion à l’API"
"API Password","Mot de passe API"
"API Signature","Signature API"
"API Username","Nom d’utilisateur API"
"API Uses Proxy","API utilisant un proxy"
"API interfaces reflection data","Données de l’API Reflection."
"API interfaces reflection data.","Données de l’API reflection."
"AVS Response","Réponse AVS"
"AVS Street Does Not Match","AVS l’adresse de rue ne correspond pas"
"AVS Street Match","AVS Correspondance exacte de l’adresse"
"AVS Zip Does Not Match","AVS non concordance du code postal"
"AVS zip","AVS code postal"
"Abandoned Cart","Panier abandonné"
"Abandoned Carts","Paniers Abandonnés"
"Abandoned carts","Paniers Abandonnés"
"Ability for buyer to purchase without PayPal account.","Capacité pour l’acheteur d’acheter sans compte PayPal."
"A block identifier with the same properties already exists in the selected store.","Il existe déjà un identifiant de bloc ayant les mêmes propriétés dans la boutique sélectionnée."
"About Us","Qui sommes-nous ?"
"About Your Invoice","À propos de votre facture"
"About Your Order","À propos de votre commande"
"About Your Refund","À propos de votre remboursement"
"About Your Shipment","À Propos de votre expédition"
"About the calendar","À propos du calendrier"
"A case that has been resolved and close requires a reimbursement.","Un cas a été résolu et nécessite un remboursement pour le clôturer."
"A category object is required for determining the product request path.","Un objet catégorie est obligatoire pour déterminer le chemin de requête du produit."
"Accept Payment","Acceptez le paiement"
"Acceptance Mark","Marque d’acceptation"
"Acceptance Mark Image","Image de marque d’acceptation"
"Accept credit card and PayPal payments securely.","Accepter les cartes de crédit et les paiements PayPal de manière sécurisée."
"Accept credit cards, debit cards and PayPal payments securely.","Accepter les cartes de crédit, les cartes de débit et les paiements PayPal de manière sécurisée."
"Accepted Currency","Devise acceptée"
"Accept or Deny Payment","Accepter ou refuser le paiement"
"Accept payments with a PCI-compliant checkout that keeps customers on your site.","Accepter les paiements avec une caisse compatible PCI qui garde les clients sur votre site."
"Accept payments with a PCI compliant checkout that keeps customers on your site.","Accepter les paiements avec une caisse compatible PCI qui garde les clients sur votre site."
"Accept payments with a completely customizable checkout.","Accepter les paiements avec une page de paiement entièrement personnalisable."
"Accept payments with a completely customizable checkout page.","Accepter les paiements avec une page de paiement entièrement personnalisable."
"Access Denied","Accès refusé"
"Access Denied.","Accès refusé."
"Access ID","ID d’accès"
"Access License Number","Numéro de permis d’accès"
"Access Token","Jeton d'Authentification"
"Access Token Secret","Mot de passe authentification d’accès"
"Access denied","Accès refusé"
"Access denied.","Accès refusé."
"Access list","Liste d’Accès"
"Access token has been revoked","Authentification d’accès révoquée"
Account,Compte
"Account-to-Account Payment, initiated by PayPal","Paiement de compte à compte, initié par PayPal"
"Account Activity","Activité du compte"
"Account Created:","Compte créé :"
"Account Created in","Compte créé dans"
"Account Created in:","Compte créé dans :"
"Account Created on (%1):","Compte créé le (%1) :"
"Account Created on:","Compte créé le :"
"Account Dashboard","Tableau de bord du compte"
"Account ID","ID de compte"
"Account Information","Informations du compte"
"Account Lock","Compte bloqué"
"Account Lock:","Compte bloqué :"
"Account Number","Numéro de compte"
"Account Setting","Paramètres du compte"
"Account Sharing Options","Options de partage de compte"
"Account Status","Statut du compte"
"Account already active","Compte déjà actif"
"Account confirmation is required. Please, check your e-mail for confirmation link. To resend confirmation email please <a href=""%1"">click here</a>.","Confirmation de compte requise. Veuillez vérifier vos emails pour obtenir le lien de confirmation. Pour recevoir à nouveau la confirmation, <a href=""%1"">cliquez ici</a>."
"Account confirmation is required. Please, check your email for the confirmation link. To resend the confirmation email please <a href=""%1"">click here</a>.","Confirmation de compte requise. Veuillez vérifier vos emails pour obtenir le lien de confirmation. Pour recevoir à nouveau la confirmation, <a href=""%1"">cliquez ici</a>."
Acknowledge,"Accusé de réception"
"A class with the same name already exists for ClassType %1.","Une classe avec le même nom existe déjà pour le ClassType %1."
"A consumer having the specified key does not exist","La clé d’API utilise une clé qui n’existe pas"
"A consumer with ID %1 does not exist","L’authentification avec ID %1 n’existe pas"
"A consumer with the ID %1 does not exist","L’API avec l’ID %1 n’existe pas"
Action,Action
Actions,Actions
Activate,Activer
Active,Actif
"Active From","Actif depuis"
"Active To","Actif jusque"
"Active filters:","Filtres actifs :"
"Actual Price","Prix actuel"
"A custom attribute is specified without an attribute code.","Un attribut personnalisé est spécifié sans code."
